company_id,default_code,hs_code_Id,product_brand_id,name,uom_id,list_price,standard_price,specific_gravity,uom_po_id,product_type, categ_id ,track_all,type,produce_delay ,taxes_id,supplier_taxes_id,product_min_qty,product_max_qty,RQTY_ qty_multiple,ROUND,LOSSPER,warehouse_id,valuation     ,property_stock_account_input,property_stock_account_output,property_account_income, property_account_expense,cost_method,sale_ok,purchase_ok,status
NICE CHEMICALS PVT. LTD.,PN024,48211020,Purchase,NINHYDRIN SOLUTION LABEL L.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN025,48211020,Purchase,NICKEL CARBONATE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN026,48211020,Purchase,P-NITROPHENOL LABEL A.R MEDIUM (NO.1),Unit(s),0,0,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN027,48211020,Purchase,N-N-DIMETHYL FORMAMIDE LABEL L.R BIG (No.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN028,48211020,Purchase,NICEKLEEN LABEL COLOUR MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN029,48211020,Purchase,NICKEL CHLORIDE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN030,48211020,Purchase,NICKEL OXIDE(BLACK) LABEL L.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN031,48211020,Purchase,1-NAPHTHYLAMINE HCL LABEL L.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN032,48211020,Purchase,NITROBENZENE LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN033,48211020,Purchase,NITRIC ACID A.R LABEL A.R BIG (No.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN034,48211020,Purchase,P-NITRO ANILINE LABEL L.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN035,48211020,Purchase,P-NITRO TOLUENE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN036,48211020,Purchase,NEERA STABILIZER LABEL,Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN037,48211020,Purchase,NEERA ACTIVE SUPPLIMENT LABEL,Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN038,48211020,Purchase,NEUTRAL RED SOL.LABEL C.R MEDIUM(No.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PN039,48211020,Purchase,NITRIC ACID 53-55% SPECIAL LABEL L.R BIG (No.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO001,48211020,Purchase,OXALIC ACID LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO002,48211020,Purchase,OSMIUM TETROXIDE LABEL L.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO003,48211020,Purchase,ORTHOPHOSPHORIC ACID LABEL L.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO004,48211020,Purchase,ORANGE OIL LABEL LR MEDIUM (No.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO005,48211020,Purchase,ORTHOPHOSPHORIC ACID LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO006,48211020,Purchase,O-CHLORO ANILINE LABEL L.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO007,48211020,Purchase,ORCEIN POWDER (M.S) LABEL C.R MEDIUM (No.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PO008,48211020,Purchase,OXALIC ACID LABEL A.R BIG (No.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP001,48211020,Purchase,POTASSIUM HYDROXIDE FLAKES LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP002,48211020,Purchase,POTASSIUM SULPHATE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP003,48211020,Purchase,PEPTONE BACTERIOLOGICAL LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP004,48211020,Purchase,PARAFFIN WAX WITH CERESIN LABEL C.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP005,48211020,Purchase,POTASSIUM PERSULPHATE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP006,48211020,Purchase,POTASSIUM PERMANGANATE LABEL L.R BIG (NO.4),Unit(s),1.73,1.73,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP007,48211020,Purchase,POTASSIUM IODIDE LABEL L.R (NO.3),Unit(s),1.45,1.45,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP008,48211020,Purchase,POTASSIUM THIOCYANATE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,Y,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP009,48211020,Purchase,POTASSIUM CHLORIDE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,250,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP010,48211020,Purchase,PARAFFIN WAX 58-60C LABEL L.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP011,48211020,Purchase,PHENOLPHTHALEIN SOLUTION LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,2000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP012,48211020,Purchase,POTASSIUM PYROANTIMONATE LABEL L.R (NO.3),Unit(s),1.15,1.15,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP013,48211020,Purchase,PHENOLPHTHALIEN POWDER LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,250,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP014,48211020,Purchase,POTASSIUM IODIDE-IODATE N/50 LABEL C.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP015,48211020,Purchase,POTASSIUM NITRATE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP016,48211020,Purchase,PHENOL REAGENT LABEL C.R  MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP017,48211020,Purchase,POTASSIUM DICHROMATE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP018,48211020,Purchase,PETROLEUM JELLY WHITE LABEL L.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP019,48211020,Purchase,POTASSIUM BISULPHATE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP020,48211020,Purchase,POTASSIUM HYDROXIDE 40%w/v LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP021,48211020,Purchase,PARAFFIN LIQUID LIGHT LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP022,48211020,Purchase,PHENOL RED SOL. LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP023,48211020,Purchase,o-PHENYLENE DIAMINE LABEL L.R (NO.3),Unit(s),1.45,1.45,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP024,48211020,Purchase,p-PHENYLENE DIAMINE LABEL L.R (NO.3),Unit(s),1.15,1.15,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP025,48211020,Purchase,PHENOL LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP026,48211020,Purchase,POTASSIUM FERROCYANIDE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP027,48211020,Purchase,POTASSIUM IODATE LABEL L.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP028,48211020,Purchase,PLATELET COUNTING FLUID LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP029,48211020,Purchase,PETROLEUM ETHER 40-60 LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP030,48211020,Purchase,PETROLEUM ETHER 60-80 LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP031,48211020,Purchase,POTASSIUM PERMANGANATE N/10 LABEL C.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,1000,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP032,48211020,Purchase,POLY VINYL ALCOHOL LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP033,48211020,Purchase,POTASSIUM HYDROGEN PHTHALATE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP034,48211020,Purchase,POLYETHYLENE GLYCOL 600 LABEL L.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,100,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP035,48211020,Purchase,POTASSIUM CARONATE ANHYD.LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,500,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PP036,48211020,Purchase,PHENYL HYDRAZINE HCL LABEL L.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
