Sale Order,Date of order,reference,Customer,Product,Quantity,Discount,Taxes,Tax Desc,Unit Price,Sub Total,Total 
SO393,2017-07-29,"""""",9100660,F11229,3.0,38.0,18.0,Local,134.0,249.24,23342.56
SO393,2017-07-29,"""""",9100660,S14029,3.0,38.0,18.0,Local,142.0,264.12,23342.56
SO387,2017-07-29,"""""",9100378,A11879,20.0,38.0,18.0,Local,352.0,4364.8,39123.06
SO387,2017-07-29,"""""",9100378,C32101,2.0,38.0,18.0,Local,320.0,396.8,39123.06
SO387,2017-07-29,"""""",9100378,S13325,4.0,38.0,18.0,Local,424.0,1051.52,39123.06
SO387,2017-07-29,"""""",9100378,T33271,10.0,38.0,18.0,Local,1647.0,10211.4,39123.06
SO387,2017-07-29,"""""",9100378,W25570,3.0,38.0,18.0,Local,1590.0,2957.4,39123.06
SO387,2017-07-29,"""""",9100378,A10529,20.0,38.0,18.0,Local,280.0,3472.0,39123.06
SO387,2017-07-29,"""""",9100378,S15029,16.0,38.0,18.0,Local,190.0,1884.8,39123.06
SO387,2017-07-29,"""""",9100378,T10927,12.0,38.0,18.0,Local,1185.0,8816.4,39123.06
SO386,2017-07-29,"""""",9100080,R20467,5.0,38.0,12.0,Local,92.0,285.2,3804.2
SO386,2017-07-29,"""""",9100080,I20317,10.0,38.0,12.0,Local,107.0,663.4,3804.2
SO386,2017-07-29,"""""",9100080,S24571,10.0,38.0,12.0,Local,99.0,613.8,3804.2
SO386,2017-07-29,"""""",9100080,H10029,4.0,38.0,18.0,Local,247.0,612.56,3804.2
SO386,2017-07-29,"""""",9100080,A11229,5.0,38.0,18.0,Local,208.0,644.8,3804.2
SO386,2017-07-29,"""""",9100080,D12529,3.0,38.0,18.0,Local,260.0,483.6,3804.2
SO384,2017-07-29,"""""",9400500,D15051,500.0,0.0,18.0,Inter,125.0,62500.0,298091.6
SO384,2017-07-29,"""""",9400500,F11201,60.0,0.0,18.0,Inter,295.0,17700.0,298091.6
SO384,2017-07-29,"""""",9400500,H50399,200.0,0.0,18.0,Inter,57.0,11400.0,298091.6
SO384,2017-07-29,"""""",9400500,I15033,5.0,0.0,18.0,Inter,2800.0,14000.0,298091.6
SO384,2017-07-29,"""""",9400500,I11137,60.0,0.0,18.0,Inter,467.0,28020.0,298091.6
SO384,2017-07-29,"""""",9400500,S21951,400.0,0.0,18.0,Inter,195.0,78000.0,298091.6
SO384,2017-07-29,"""""",9400500,W25560,100.0,0.0,18.0,Inter,410.0,41000.0,298091.6
SO382,2017-07-29,"""""",9700500,H10229,208.0,35.0,18.0,Inter,120.0,16224.0,208804.49
SO382,2017-07-29,"""""",9700500,I51079,160.0,35.0,18.0,Inter,405.0,42120.0,208804.49
SO382,2017-07-29,"""""",9700500,B20479,100.0,35.0,12.0,Inter,103.0,6695.0,208804.49
SO382,2017-07-29,"""""",9700500,A10529,112.0,35.0,18.0,Inter,280.0,20384.0,208804.49
SO382,2017-07-29,"""""",9700500,A11679,112.0,35.0,18.0,Inter,122.0,8881.6,208804.49
SO382,2017-07-29,"""""",9700500,M25750,10.0,35.0,18.0,Inter,2100.0,13650.0,208804.49
SO382,2017-07-29,"""""",9700500,F41205,10.0,35.0,18.0,Inter,184.0,1196.0,208804.49
SO382,2017-07-29,"""""",9700500,T11317,10.0,35.0,18.0,Inter,160.0,1040.0,208804.49
SO382,2017-07-29,"""""",9700500,C11929,20.0,35.0,18.0,Inter,545.0,7085.0,208804.49
SO382,2017-07-29,"""""",9700500,A11929,100.0,35.0,18.0,Inter,170.0,11050.0,208804.49
SO382,2017-07-29,"""""",9700500,F10729,100.0,35.0,18.0,Inter,130.0,8450.0,208804.49
SO382,2017-07-29,"""""",9700500,H70837,12.0,35.0,18.0,Inter,527.0,4110.6,208804.49
SO382,2017-07-29,"""""",9700500,S75837,12.0,35.0,18.0,Inter,776.0,6052.8,208804.49
SO382,2017-07-29,"""""",9700500,A75587,12.0,35.0,18.0,Inter,458.0,3572.4,208804.49
SO382,2017-07-29,"""""",9700500,S12929,100.0,35.0,18.0,Inter,179.0,11635.0,208804.49
SO382,2017-07-29,"""""",9700500,F21971,90.0,35.0,12.0,Inter,137.0,8014.5,208804.49
SO382,2017-07-29,"""""",9700500,E50479,100.0,35.0,18.0,Inter,116.0,7540.0,208804.49
SO379,2017-07-29,"""63-005-0001""",9100583,I71033,40.0,0.0,18.0,Local,2750.0,110000.0,129800.0
SO380,2017-07-29,"""""",9400500,A10537,16.0,45.0,18.0,Inter,1082.0,9521.6,308988.01
SO380,2017-07-29,"""""",9400500,A10529,96.0,45.0,18.0,Inter,280.0,14784.0,308988.01
SO380,2017-07-29,"""""",9400500,A61579,30.0,45.0,18.0,Inter,163.0,2689.5,308988.01
SO380,2017-07-29,"""""",9400500,A11679,48.0,45.0,18.0,Inter,122.0,3220.8,308988.01
SO380,2017-07-29,"""""",9400500,A11929,10.0,45.0,18.0,Inter,170.0,935.0,308988.01
SO380,2017-07-29,"""""",9400500,A11879,10.0,45.0,18.0,Inter,352.0,1936.0,308988.01
SO380,2017-07-29,"""""",9400500,B20171,20.0,45.0,12.0,Inter,103.0,1133.0,308988.01
SO380,2017-07-29,"""""",9400500,B20479,40.0,45.0,12.0,Inter,103.0,2266.0,308988.01
SO380,2017-07-29,"""""",9400500,B10525,2.0,45.0,12.0,Inter,548.0,602.8,308988.01
SO380,2017-07-29,"""""",9400500,B10929,8.0,45.0,18.0,Inter,266.0,1170.4,308988.01
SO380,2017-07-29,"""""",9400500,B11225,5.0,45.0,18.0,Inter,301.0,827.75,308988.01
SO380,2017-07-29,"""""",9400500,B21271,4.0,45.0,18.0,Inter,104.0,228.8,308988.01
SO380,2017-07-29,"""""",9400500,B44601,10.0,45.0,18.0,Inter,176.0,968.0,308988.01
SO380,2017-07-29,"""""",9400500,C30329,4.0,45.0,18.0,Inter,433.0,952.6,308988.01
SO380,2017-07-29,"""""",9400500,C10629,3.0,45.0,18.0,Inter,163.0,268.95,308988.01
SO380,2017-07-29,"""""",9400500,C31171,15.0,45.0,12.0,Inter,86.0,709.5,308988.01
SO380,2017-07-29,"""""",9400500,C31271,32.0,45.0,12.0,Inter,110.0,1936.0,308988.01
SO380,2017-07-29,"""""",9400500,C21709,30.0,45.0,18.0,Inter,354.0,5841.0,308988.01
SO380,2017-07-29,"""""",9400500,C11837,6.0,45.0,18.0,Inter,1158.0,3821.4,308988.01
SO380,2017-07-29,"""""",9400500,C11829,16.0,45.0,18.0,Inter,287.0,2525.6,308988.01
SO380,2017-07-29,"""""",9400500,C14317,3.0,45.0,18.0,Inter,548.0,904.2,308988.01
SO380,2017-07-29,"""""",9400500,C12429,30.0,45.0,28.0,Inter,160.0,2640.0,308988.01
SO380,2017-07-29,"""""",9400500,C33501,20.0,45.0,18.0,Inter,942.0,10362.0,308988.01
SO380,2017-07-29,"""""",9400500,D30475,30.0,45.0,12.0,Inter,340.0,5610.0,308988.01
SO380,2017-07-29,"""""",9400500,P12729,2.0,45.0,18.0,Inter,492.0,541.2,308988.01
SO380,2017-07-29,"""""",9400500,D20371,7.0,45.0,12.0,Inter,77.0,296.45,308988.01
SO380,2017-07-29,"""""",9400500,E50479,5.0,45.0,18.0,Inter,116.0,319.0,308988.01
SO380,2017-07-29,"""""",9400500,E21471,64.0,45.0,12.0,Inter,79.0,2780.8,308988.01
SO380,2017-07-29,"""""",9400500,E30971,128.0,45.0,12.0,Inter,91.0,6406.4,308988.01
SO380,2017-07-29,"""""",9400500,E21071,32.0,45.0,12.0,Inter,98.0,1724.8,308988.01
SO380,2017-07-29,"""""",9400500,E11637,4.0,45.0,18.0,Inter,1687.0,3711.4,308988.01
SO380,2017-07-29,"""""",9400500,F11329,1.0,45.0,18.0,Inter,231.0,127.05,308988.01
SO380,2017-07-29,"""""",9400500,F21971,30.0,45.0,12.0,Inter,137.0,2260.5,308988.01
SO380,2017-07-29,"""""",9400500,F11229,20.0,45.0,18.0,Inter,134.0,1474.0,308988.01
SO380,2017-07-29,"""""",9400500,G11029,20.0,45.0,18.0,Inter,273.0,3003.0,308988.01
SO380,2017-07-29,"""""",9400500,G21950,12.0,45.0,12.0,Inter,510.0,3366.0,308988.01
SO380,2017-07-29,"""""",9400500,G31171,32.0,45.0,12.0,Inter,101.0,1777.6,308988.01
SO380,2017-07-29,"""""",9400500,H30271,128.0,45.0,12.0,Inter,375.0,26400.0,308988.01
SO380,2017-07-29,"""""",9400500,H11229,24.0,45.0,18.0,Inter,190.0,2508.0,308988.01
SO380,2017-07-29,"""""",9400500,H20379,16.0,45.0,18.0,Inter,77.0,677.6,308988.01
SO380,2017-07-29,"""""",9400500,H10229,16.0,45.0,18.0,Inter,120.0,1056.0,308988.01
SO380,2017-07-29,"""""",9400500,L11629,5.0,45.0,12.0,Inter,341.0,937.75,308988.01
SO380,2017-07-29,"""""",9400500,L30579,24.0,45.0,12.0,Inter,285.0,3762.0,308988.01
SO380,2017-07-29,"""""",9400500,L20229,2.0,45.0,18.0,Inter,125.0,137.5,308988.01
SO380,2017-07-29,"""""",9400500,L10725,2.0,45.0,18.0,Inter,704.0,774.4,308988.01
SO380,2017-07-29,"""""",9400500,L31271,20.0,45.0,12.0,Inter,115.0,1265.0,308988.01
SO380,2017-07-29,"""""",9400500,M13025,5.0,45.0,18.0,Inter,222.0,610.5,308988.01
SO380,2017-07-29,"""""",9400500,M10629,5.0,45.0,18.0,Inter,303.0,833.25,308988.01
SO380,2017-07-29,"""""",9400500,M11117,5.0,45.0,18.0,Inter,1113.0,3060.75,308988.01
SO380,2017-07-29,"""""",9400500,T61079,5.0,45.0,18.0,Inter,151.0,415.25,308988.01
SO380,2017-07-29,"""""",9400500,T75829,10.0,45.0,18.0,Inter,417.0,2293.5,308988.01
SO380,2017-07-29,"""""",9400500,P20171,20.0,45.0,12.0,Inter,89.0,979.0,308988.01
SO380,2017-07-29,"""""",9400500,P10271,32.0,45.0,12.0,Inter,341.0,6001.6,308988.01
SO380,2017-07-29,"""""",9400500,P10171,32.0,45.0,12.0,Inter,188.0,3308.8,308988.01
SO380,2017-07-29,"""""",9400500,P10129,24.0,45.0,18.0,Inter,414.0,5464.8,308988.01
SO380,2017-07-29,"""""",9400500,P21871,2.0,45.0,18.0,Inter,730.0,803.0,308988.01
SO380,2017-07-29,"""""",9400500,P10429,64.0,45.0,18.0,Inter,324.0,11404.8,308988.01
SO380,2017-07-29,"""""",9400500,P32325,2.0,45.0,18.0,Inter,617.0,678.7,308988.01
SO380,2017-07-29,"""""",9400500,P21471,64.0,45.0,12.0,Inter,105.0,3696.0,308988.01
SO380,2017-07-29,"""""",9400500,P12529,20.0,45.0,18.0,Inter,281.0,3091.0,308988.01
SO380,2017-07-29,"""""",9400500,P53029,5.0,45.0,18.0,Inter,163.0,448.25,308988.01
SO380,2017-07-29,"""""",9400500,P12817,2.0,45.0,12.0,Inter,1137.0,1250.7,308988.01
SO380,2017-07-29,"""""",9400500,P14329,2.0,45.0,18.0,Inter,4900.0,5390.0,308988.01
SO380,2017-07-29,"""""",9400500,P14317,1.0,45.0,18.0,Inter,1050.0,577.5,308988.01
SO380,2017-07-29,"""""",9400500,P13429,10.0,45.0,18.0,Inter,463.0,2546.5,308988.01
SO380,2017-07-29,"""""",9400500,R20179,20.0,45.0,12.0,Inter,165.0,1815.0,308988.01
SO380,2017-07-29,"""""",9400500,R20471,20.0,45.0,12.0,Inter,275.0,3025.0,308988.01
SO380,2017-07-29,"""""",9400500,R20467,5.0,45.0,12.0,Inter,92.0,253.0,308988.01
SO380,2017-07-29,"""""",9400500,S26071,15.0,45.0,12.0,Inter,115.0,948.75,308988.01
SO380,2017-07-29,"""""",9400500,S20471,15.0,45.0,18.0,Inter,143.0,1179.75,308988.01
SO380,2017-07-29,"""""",9400500,S20571,20.0,45.0,12.0,Inter,101.0,1111.0,308988.01
SO380,2017-07-29,"""""",9400500,S61579,16.0,45.0,18.0,Inter,450.0,3960.0,308988.01
SO380,2017-07-29,"""""",9400500,S22579,60.0,45.0,12.0,Inter,130.0,4290.0,308988.01
SO380,2017-07-29,"""""",9400500,S13329,3.0,45.0,18.0,Inter,281.0,463.65,308988.01
SO380,2017-07-29,"""""",9400500,S53109,10.0,45.0,18.0,Inter,120.0,660.0,308988.01
SO380,2017-07-29,"""""",9400500,S12929,20.0,45.0,18.0,Inter,179.0,1969.0,308988.01
SO380,2017-07-29,"""""",9400500,S10673,32.0,45.0,18.0,Inter,141.0,2481.6,308988.01
SO380,2017-07-29,"""""",9400500,S21051,8.0,45.0,18.0,Inter,507.0,2230.8,308988.01
SO380,2017-07-29,"""""",9400500,S54179,20.0,45.0,18.0,Inter,96.0,1056.0,308988.01
SO380,2017-07-29,"""""",9400500,S25550,6.0,45.0,18.0,Inter,1375.0,4537.5,308988.01
SO380,2017-07-29,"""""",9400500,S25650,2.0,45.0,18.0,Inter,750.0,825.0,308988.01
SO380,2017-07-29,"""""",9400500,S14329,2.0,45.0,18.0,Inter,475.0,522.5,308988.01
SO380,2017-07-29,"""""",9400500,S14417,3.0,45.0,18.0,Inter,192.0,316.8,308988.01
SO380,2017-07-29,"""""",9400500,S24771,20.0,45.0,12.0,Inter,103.0,1133.0,308988.01
SO380,2017-07-29,"""""",9400500,S24571,64.0,45.0,12.0,Inter,99.0,3484.8,308988.01
SO380,2017-07-29,"""""",9400500,S14529,40.0,45.0,18.0,Inter,155.0,3410.0,308988.01
SO380,2017-07-29,"""""",9400500,S10529,8.0,45.0,18.0,Inter,191.0,840.4,308988.01
SO380,2017-07-29,"""""",9400500,T12029,5.0,45.0,18.0,Inter,103.0,283.25,308988.01
SO380,2017-07-29,"""""",9400500,T11417,3.0,45.0,18.0,Inter,450.0,742.5,308988.01
SO380,2017-07-29,"""""",9400500,U72009,5.0,45.0,18.0,Inter,454.0,1248.5,308988.01
SO380,2017-07-29,"""""",9400500,W20679,20.0,45.0,12.0,Inter,165.0,1815.0,308988.01
SO380,2017-07-29,"""""",9400500,W25520,18.0,45.0,18.0,Inter,700.0,6930.0,308988.01
SO380,2017-07-29,"""""",9400500,W12079,16.0,45.0,18.0,Inter,425.0,3740.0,308988.01
SO380,2017-07-29,"""""",9400500,X10337,20.0,45.0,18.0,Inter,1028.0,11308.0,308988.01
SO380,2017-07-29,"""""",9400500,E11437,12.0,45.0,18.0,Inter,899.0,5933.4,308988.01
SO373,2017-07-29,"""""",9100587,NG8211,100.0,34.0,18.0,Local,6.0,396.0,9715.54
SO373,2017-07-29,"""""",9100587,NG8213,100.0,34.0,18.0,Local,8.0,528.0,9715.54
SO373,2017-07-29,"""""",9100587,NG8215,200.0,34.0,18.0,Local,12.0,1584.0,9715.54
SO373,2017-07-29,"""""",9100587,NG8217,100.0,34.0,18.0,Local,17.0,1122.0,9715.54
SO373,2017-07-29,"""""",9100587,NG8219,100.0,34.0,18.0,Local,26.0,1716.0,9715.54
SO373,2017-07-29,"""""",9100587,NG8252,25.0,34.0,18.0,Local,37.0,610.5,9715.54
SO373,2017-07-29,"""""",9100587,NG8261,50.0,34.0,18.0,Local,32.0,1056.0,9715.54
SO373,2017-07-29,"""""",9100587,NG8262,50.0,34.0,18.0,Local,37.0,1221.0,9715.54
SO372,2017-07-29,"""""",9100110,A35671,3.0,38.0,12.0,Local,596.0,1108.56,2791.1
SO372,2017-07-29,"""""",9100110,T32709,1.0,38.0,18.0,Local,378.0,234.36,2791.1
SO372,2017-07-29,"""""",9100110,S10929,2.0,38.0,18.0,Local,260.0,322.4,2791.1
SO372,2017-07-29,"""""",9100110,H10729,1.0,38.0,18.0,Local,230.0,142.6,2791.1
SO372,2017-07-29,"""""",9100110,P81829,2.0,38.0,18.0,Local,194.0,240.56,2791.1
SO372,2017-07-29,"""""",9100110,B11225,2.0,38.0,18.0,Local,301.0,373.24,2791.1
SO365,2017-07-28,"""3110083261/17.7.2017""",9100174,C75037,120.0,0.0,18.0,Local,415.0,49800.0,58764.0
SO364,2017-07-28,"""3110079560 DT:7.4.2017""",9100174,S83699,20.0,0.0,18.0,Local,3450.0,69000.0,81420.0
SO363,2017-07-28,"""3110079567 DT:8.4.2017""",9100174,S83806,11.0,0.0,0,No tax,1250.0,13750.0,13750.0
SO366,2017-07-28,"""""",9100720,M30709,4.0,38.0,18.0,Local,180.0,446.4,5324.38
SO366,2017-07-28,"""""",9100720,L40851,12.0,38.0,18.0,Local,77.0,572.88,5324.38
SO366,2017-07-28,"""""",9100720,L40951,12.0,38.0,18.0,Local,77.0,572.88,5324.38
SO366,2017-07-28,"""""",9100720,I11129,4.0,38.0,18.0,Local,247.0,612.56,5324.38
SO366,2017-07-28,"""""",9100720,B10329,4.0,38.0,18.0,Local,197.0,488.56,5324.38
SO366,2017-07-28,"""""",9100720,A10129,3.0,38.0,18.0,Local,222.0,412.92,5324.38
SO366,2017-07-28,"""""",9100720,S14029,3.0,38.0,18.0,Local,142.0,264.12,5324.38
SO366,2017-07-28,"""""",9100720,P40871,6.0,38.0,18.0,Local,95.0,353.4,5324.38
SO366,2017-07-28,"""""",9100720,S30271,6.0,38.0,12.0,Local,119.0,442.68,5324.38
SO366,2017-07-28,"""""",9100720,I51017,6.0,38.0,18.0,Local,99.0,368.28,5324.38
SO362,2017-07-28,"""3110082106 DT:13.6.2017""",9100174,M83237,140.0,0.0,18.0,Local,1012.5,141750.0,167265.0
SO359,2017-07-28,"""3110082099 DT:13.6.2017""",9100174,G84503,30.0,0.0,18.0,Local,2481.85,74455.5,87857.5
SO358,2017-07-28,"""3110074347 DT:12.12.2016""",9100174,S83405,96.0,0.0,18.0,Local,4365.0,419040.0,494467.2
SO357,2017-07-28,"""3110074346 DT:12.12.2016""",9100174,C84803,24.0,0.0,18.0,Local,2210.0,53040.0,62587.2
SO354,2017-07-28,"""""",9100310,S12837,5.0,0.0,18.0,Local,350.0,1750.0,2065.0
SO352,2017-07-28,"""""",9100378,D17151,20.0,0.0,18.0,Local,265.0,5300.0,16118.8
SO352,2017-07-28,"""""",9100378,S11988,4.0,0.0,18.0,Local,2090.0,8360.0,16118.8
SO351,2017-07-28,"""AIT31 20160005600101/LO DT:30.6.2017""",9200304,D12833,36.0,0.0,18.0,Inter,3500.0,126000.0,148680.0
SO355,2017-07-28,"""""",9100271,C21709,5.0,38.0,18.0,Local,354.0,1097.4,37528.48
SO355,2017-07-28,"""""",9100271,C11629,2.0,38.0,18.0,Local,271.0,336.04,37528.48
SO355,2017-07-28,"""""",9100271,C51017,2.0,38.0,18.0,Local,246.0,305.04,37528.48
SO355,2017-07-28,"""""",9100271,C11837,2.0,38.0,18.0,Local,1158.0,1435.92,37528.48
SO355,2017-07-28,"""""",9100271,C12229,1.0,38.0,18.0,Local,605.0,375.1,37528.48
SO355,2017-07-28,"""""",9100271,C12329,30.0,38.0,18.0,Local,246.0,4575.6,37528.48
SO355,2017-07-28,"""""",9100271,C12825,1.0,35.0,18.0,Local,584.0,379.6,37528.48
SO355,2017-07-28,"""""",9100271,C14029,1.0,35.0,18.0,Local,801.0,520.65,37528.48
SO355,2017-07-28,"""""",9100271,C15029,1.0,35.0,18.0,Local,541.0,351.65,37528.48
SO355,2017-07-28,"""""",9100271,S13129,5.0,38.0,18.0,Local,357.0,1106.7,37528.48
SO355,2017-07-28,"""""",9100271,D15051,10.0,38.0,18.0,Local,375.0,2325.0,37528.48
SO355,2017-07-28,"""""",9100271,M10125,1.0,38.0,18.0,Local,336.0,208.32,37528.48
SO355,2017-07-28,"""""",9100271,E20671,3.0,38.0,12.0,Local,93.0,172.98,37528.48
SO355,2017-07-28,"""""",9100271,E30809,5.0,38.0,18.0,Local,206.0,638.6,37528.48
SO355,2017-07-28,"""""",9100271,F10329,3.0,38.0,18.0,Local,163.0,303.18,37528.48
SO355,2017-07-28,"""""",9100271,G10529,1.0,38.0,18.0,Local,687.0,425.94,37528.48
SO355,2017-07-28,"""""",9100271,G11029,5.0,38.0,18.0,Local,273.0,846.3,37528.48
SO355,2017-07-28,"""""",9100271,H50399,5.0,38.0,18.0,Local,115.0,356.5,37528.48
SO355,2017-07-28,"""""",9100271,I40656,1.0,38.0,18.0,Local,194.0,120.28,37528.48
SO355,2017-07-28,"""""",9100271,I41056,5.0,38.0,18.0,Local,194.0,601.4,37528.48
SO355,2017-07-28,"""""",9100271,I40356,10.0,38.0,18.0,Local,184.0,1140.8,37528.48
SO355,2017-07-28,"""""",9100271,I11137,4.0,38.0,18.0,Local,1072.0,2658.56,37528.48
SO355,2017-07-28,"""""",9100271,I11129,2.0,38.0,18.0,Local,247.0,306.28,37528.48
SO355,2017-07-28,"""""",9100271,L11629,1.0,38.0,12.0,Local,341.0,211.42,37528.48
SO355,2017-07-28,"""""",9100271,L10829,1.0,38.0,18.0,Local,403.0,249.86,37528.48
SO355,2017-07-28,"""""",9100271,A33117,1.0,38.0,18.0,Local,612.0,379.44,37528.48
SO355,2017-07-28,"""""",9100271,L30579,10.0,38.0,12.0,Local,285.0,1767.0,37528.48
SO355,2017-07-28,"""""",9100271,L30575,10.0,38.0,12.0,Local,160.0,992.0,37528.48
SO355,2017-07-28,"""""",9100271,L10725,1.0,38.0,18.0,Local,704.0,436.48,37528.48
SO355,2017-07-28,"""""",9100271,L40851,20.0,38.0,18.0,Local,77.0,954.8,37528.48
SO355,2017-07-28,"""""",9100271,M10717,1.0,38.0,18.0,Local,2272.0,1408.64,37528.48
SO355,2017-07-28,"""""",9100271,M41471,20.0,38.0,18.0,Local,90.0,1116.0,37528.48
SO355,2017-07-28,"""""",9100271,M31709,2.0,38.0,18.0,Local,310.0,384.4,37528.48
SO355,2017-07-28,"""""",9100271,T75829,1.0,38.0,18.0,Local,417.0,258.54,37528.48
SO355,2017-07-28,"""""",9100271,P10271,10.0,38.0,12.0,Local,341.0,2114.2,37528.48
SO355,2017-07-28,"""""",9100271,P10171,10.0,38.0,12.0,Local,188.0,1165.6,37528.48
SO355,2017-07-28,"""""",9100271,P40705,1.0,38.0,18.0,Local,168.0,104.16,37528.48
SO350,2017-07-28,"""""",9100271,S12834,30.0,0.0,18.0,Local,44.0,1320.0,20626.4
SO350,2017-07-28,"""""",9100271,I15033,1.0,0.0,18.0,Local,2750.0,2750.0,20626.4
SO350,2017-07-28,"""""",9100271,I11101,8.0,0.0,18.0,Local,625.0,5000.0,20626.4
SO350,2017-07-28,"""""",9100271,S10939,4.0,0.0,18.0,Local,337.5,1350.0,20626.4
SO350,2017-07-28,"""""",9100271,W25562,3.0,0.0,18.0,Local,240.0,720.0,20626.4
SO350,2017-07-28,"""""",9100271,W25522,3.0,0.0,18.0,Local,240.0,720.0,20626.4
SO350,2017-07-28,"""""",9100271,W25543,3.0,0.0,18.0,Local,250.0,750.0,20626.4
SO350,2017-07-28,"""""",9100271,W25532,3.0,0.0,18.0,Local,240.0,720.0,20626.4
SO350,2017-07-28,"""""",9100271,G11550,10.0,0.0,18.0,Local,415.0,4150.0,20626.4
SO349,2017-07-28,"""""",9200100,D15051,300.0,0.0,18.0,Inter,111.0,33300.0,39294.0
SO347,2017-07-28,"""EDAPO/000779/17 DT:8.7.2107""",9100069,A11025,80.0,0.0,18.0,Local,125.0,10000.0,11800.0
SO345,2017-07-28,"""""",9100271,P11829,5.0,38.0,18.0,Local,163.0,505.3,20243.4
SO345,2017-07-28,"""""",9100271,P14317,3.0,38.0,18.0,Local,1050.0,1953.0,20243.4
SO345,2017-07-28,"""""",9100271,P23371,3.0,38.0,12.0,Local,91.0,169.26,20243.4
SO345,2017-07-28,"""""",9100271,P13429,4.0,38.0,18.0,Local,463.0,1148.24,20243.4
SO345,2017-07-28,"""""",9100271,R11217,2.0,38.0,18.0,Local,376.0,466.24,20243.4
SO345,2017-07-28,"""""",9100271,R20471,2.0,38.0,12.0,Local,275.0,341.0,20243.4
SO345,2017-07-28,"""""",9100271,S20109,2.0,38.0,18.0,Local,445.0,551.8,20243.4
SO345,2017-07-28,"""""",9100271,S20571,5.0,38.0,12.0,Local,101.0,313.1,20243.4
SO345,2017-07-28,"""""",9100271,S11829,3.0,38.0,18.0,Local,197.0,366.42,20243.4
SO345,2017-07-28,"""""",9100271,S11929,2.0,38.0,18.0,Local,157.0,194.68,20243.4
SO345,2017-07-28,"""""",9100271,S12029,10.0,38.0,18.0,Local,220.0,1364.0,20243.4
SO345,2017-07-28,"""""",9100271,S20951,4.0,38.0,12.0,Local,545.0,1351.6,20243.4
SO345,2017-07-28,"""""",9100271,S12929,10.0,38.0,18.0,Local,179.0,1109.8,20243.4
SO345,2017-07-28,"""""",9100271,S53109,5.0,38.0,18.0,Local,120.0,372.0,20243.4
SO345,2017-07-28,"""""",9100271,S21951,2.0,38.0,18.0,Local,485.0,601.4,20243.4
SO345,2017-07-28,"""""",9100271,S10683,5.0,38.0,18.0,Local,134.0,415.4,20243.4
SO345,2017-07-28,"""""",9100271,S13339,5.0,38.0,18.0,Local,184.0,570.4,20243.4
SO345,2017-07-28,"""""",9100271,S39929,3.0,38.0,18.0,Local,256.0,476.16,20243.4
SO345,2017-07-28,"""""",9100271,S24571,10.0,38.0,12.0,Local,99.0,613.8,20243.4
SO345,2017-07-28,"""""",9100271,S14529,3.0,38.0,18.0,Local,155.0,288.3,20243.4
SO345,2017-07-28,"""""",9100271,T40556,1.0,38.0,18.0,Local,148.0,91.76,20243.4
SO345,2017-07-28,"""""",9100271,W20671,10.0,38.0,12.0,Local,95.0,589.0,20243.4
SO345,2017-07-28,"""""",9100271,W25550,2.0,38.0,18.0,Local,800.0,992.0,20243.4
SO345,2017-07-28,"""""",9100271,X10137,4.0,38.0,18.0,Local,1001.0,2482.48,20243.4
SO342,2017-07-28,"""bp/fst-13/322/396 DT: 12.7.2017""",9100075,A10551,200.0,0.0,18.0,Local,515.0,103000.0,121540.0
SO337,2017-07-28,"""""",9200100,E11637,4.0,45.0,18.0,Inter,1687.0,3711.4,4379.45
SO343,2017-07-28,"""""",9100111,H16017,6.0,45.75,18.0,Local,346.0,1126.23,19561.05
SO343,2017-07-28,"""""",9100111,A11829,10.0,45.75,18.0,Local,272.0,1475.6,19561.05
SO343,2017-07-28,"""""",9100111,A11929,10.0,45.75,18.0,Local,170.0,922.25,19561.05
SO343,2017-07-28,"""""",9100111,F10729,3.0,45.75,18.0,Local,130.0,211.58,19561.05
SO343,2017-07-28,"""""",9100111,M41309,2.0,45.75,18.0,Local,119.0,129.12,19561.05
SO343,2017-07-28,"""""",9100111,M25625,2.0,45.75,18.0,Local,1986.0,2154.81,19561.05
SO343,2017-07-28,"""""",9100111,P40917,2.0,45.75,18.0,Local,347.0,376.5,19561.05
SO343,2017-07-28,"""""",9100111,P11929,3.0,45.75,18.0,Local,553.0,900.01,19561.05
SO343,2017-07-28,"""""",9100111,S15051,4.0,45.75,18.0,Local,1210.0,2625.7,19561.05
SO343,2017-07-28,"""""",9100111,H10251,4.0,45.75,18.0,Local,796.0,1727.32,19561.05
SO343,2017-07-28,"""""",9100111,A11651,4.0,45.75,18.0,Local,648.0,1406.16,19561.05
SO343,2017-07-28,"""""",9100111,A10151,4.0,45.75,18.0,Local,1623.0,3521.91,19561.05
SO336,2017-07-28,"""""",9100519,A10137,5.0,38.0,18.0,Local,865.0,2681.5,7389.18
SO336,2017-07-28,"""""",9100519,K10379,3.0,38.0,18.0,Local,1925.0,3580.5,7389.18
SO340,2017-07-28,"""BPUR1718-0438 DT:24.7.2017""",9100644,S12837,5.0,0.0,18.0,Local,330.0,1650.0,34354.52
SO340,2017-07-28,"""BPUR1718-0438 DT:24.7.2017""",9100644,C11039,24.0,0.0,18.0,Local,575.0,13800.0,34354.52
SO340,2017-07-28,"""BPUR1718-0438 DT:24.7.2017""",9100644,A12539,7.0,0.0,18.0,Local,1500.0,10500.0,34354.52
